workerid,proliferate.condition,audio,condition,face,first,image,race/gender,response,slide_number,slide_type,trial_num,subject_information.affiliation,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,subject_information.problems,subject_information.race,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
934,norming,stims/audio_stims/F1_Script1_1.wav,mismatch,stims/face_stims/bmfaces/bFace6.png,Tyree,,male_black,0,,,3,3,31,Yes,humorous,3,2,stated payment,Male,English,No,White,Chrome,Mac,900,1440,2.897683333333333,
934,norming,stims/audio_stims/M2_Script1_1.wav,mismatch,stims/face_stims/bffaces/bfFace4.png,Keisha,,female_black,0.1,,,4,3,31,Yes,humorous,3,2,stated payment,Male,English,No,White,Chrome,Mac,900,1440,2.897683333333333,
934,norming,stims/audio_stims/M2_Script2_2.wav,match,stims/face_stims/bmfaces/bFace8.png,Deandre,,male_black,0.8,,,5,3,31,Yes,humorous,3,2,stated payment,Male,English,No,White,Chrome,Mac,900,1440,2.897683333333333,
934,norming,stims/audio_stims/M2_Script1_2.wav,mismatch,stims/face_stims/bffaces/bfFace3.png,Tanisha,,female_black,0.01,,,6,3,31,Yes,humorous,3,2,stated payment,Male,English,No,White,Chrome,Mac,900,1440,2.897683333333333,
934,norming,stims/audio_stims/F2_Script2_2.wav,mismatch,stims/face_stims/bmfaces/bFace2.png,Lamar,,male_black,0,,,7,3,31,Yes,humorous,3,2,stated payment,Male,English,No,White,Chrome,Mac,900,1440,2.897683333333333,
934,norming,stims/audio_stims/M1_Script1_2.wav,mismatch,stims/face_stims/wffaces/fFace2.png,Emily,,female_white,0,,,8,3,31,Yes,humorous,3,2,stated payment,Male,English,No,White,Chrome,Mac,900,1440,2.897683333333333,
934,norming,stims/audio_stims/F1_Script1_2.wav,match,stims/face_stims/bffaces/bfFace6.png,Aisha,,female_black,0.85,,,9,3,31,Yes,humorous,3,2,stated payment,Male,English,No,White,Chrome,Mac,900,1440,2.897683333333333,
934,norming,stims/audio_stims/M1_Script2_1.wav,match,stims/face_stims/bmfaces/bFace3.png,Deion,,male_black,0.8,,,10,3,31,Yes,humorous,3,2,stated payment,Male,English,No,White,Chrome,Mac,900,1440,2.897683333333333,
934,norming,stims/audio_stims/F2_Script2_1.wav,match,stims/face_stims/wffaces/fFace3.png,Megan,,female_white,0.87,,,11,3,31,Yes,humorous,3,2,stated payment,Male,English,No,White,Chrome,Mac,900,1440,2.897683333333333,
934,norming,stims/audio_stims/F1_Script2_2.wav,mismatch,stims/face_stims/wmfaces/wFace10.png,Paul,,male_white,0,,,12,3,31,Yes,humorous,3,2,stated payment,Male,English,No,White,Chrome,Mac,900,1440,2.897683333333333,
934,norming,stims/audio_stims/M1_Script1_1.wav,mismatch,stims/face_stims/wffaces/fFace1.png,Samantha,,female_white,0,,,13,3,31,Yes,humorous,3,2,stated payment,Male,English,No,White,Chrome,Mac,900,1440,2.897683333333333,
934,norming,stims/audio_stims/M1_Script2_2.wav,match,stims/face_stims/wmfaces/wFace12.png,Ryan,,male_white,0.86,,,14,3,31,Yes,humorous,3,2,stated payment,Male,English,No,White,Chrome,Mac,900,1440,2.897683333333333,
934,norming,stims/audio_stims/F2_Script1_2.wav,match,stims/face_stims/wffaces/fFace4.png,Victoria,,female_white,0.91,,,15,3,31,Yes,humorous,3,2,stated payment,Male,English,No,White,Chrome,Mac,900,1440,2.897683333333333,
916,norming,,,,,Susan,,"[0, 'Susan']",1,bot_check,,1,29,Yes,,2,2,$1,Female,english,No,White,Chrome,Windows,864,1536,2.8201666666666667,
916,norming,stims/audio_stims/F1_Script2_1.wav,mismatch,stims/face_stims/wmfaces/wFace9.png,Ian,,male_white,0.1,,,0,1,29,Yes,,2,2,$1,Female,english,No,White,Chrome,Windows,864,1536,2.8201666666666667,
916,norming,stims/audio_stims/F2_Script2_2.wav,match,stims/face_stims/bffaces/bfFace6.png,Tanisha,,female_black,0.82,,,1,1,29,Yes,,2,2,$1,Female,english,No,White,Chrome,Windows,864,1536,2.8201666666666667,
916,norming,stims/audio_stims/F1_Script2_2.wav,match,stims/face_stims/wffaces/fFace3.png,Allison,,female_white,0.88,,,2,1,29,Yes,,2,2,$1,Female,english,No,White,Chrome,Windows,864,1536,2.8201666666666667,
916,norming,stims/audio_stims/F2_Script1_1.wav,match,stims/face_stims/wffaces/fFace4.png,Samantha,,female_white,0.92,,,3,1,29,Yes,,2,2,$1,Female,english,No,White,Chrome,Windows,864,1536,2.8201666666666667,
916,norming,stims/audio_stims/F1_Script1_2.wav,mismatch,stims/face_stims/bmfaces/bFace5.png,Hakeem,,male_black,0.04,,,4,1,29,Yes,,2,2,$1,Female,english,No,White,Chrome,Windows,864,1536,2.8201666666666667,
916,norming,stims/audio_stims/M1_Script1_2.wav,mismatch,stims/face_stims/wffaces/fFace1.png,Emily,,female_white,0.11,,,5,1,29,Yes,,2,2,$1,Female,english,No,White,Chrome,Windows,864,1536,2.8201666666666667,
916,norming,stims/audio_stims/M2_Script2_1.wav,mismatch,stims/face_stims/bffaces/bfFace4.png,Shaniqua,,female_black,0.19,,,6,1,29,Yes,,2,2,$1,Female,english,No,White,Chrome,Windows,864,1536,2.8201666666666667,
916,norming,stims/audio_stims/F2_Script2_1.wav,mismatch,stims/face_stims/bmfaces/bFace11.png,Lamont,,male_black,0.07,,,7,1,29,Yes,,2,2,$1,Female,english,No,White,Chrome,Windows,864,1536,2.8201666666666667,
916,norming,stims/audio_stims/F2_Script1_2.wav,match,stims/face_stims/bffaces/bfFace1.png,Tiara,,female_black,0.85,,,8,1,29,Yes,,2,2,$1,Female,english,No,White,Chrome,Windows,864,1536,2.8201666666666667,
916,norming,stims/audio_stims/F1_Script1_1.wav,mismatch,stims/face_stims/wmfaces/wFace11.png,Jack,,male_white,0.08,,,9,1,29,Yes,,2,2,$1,Female,english,No,White,Chrome,Windows,864,1536,2.8201666666666667,
916,norming,stims/audio_stims/M2_Script1_1.wav,mismatch,stims/face_stims/wffaces/fFace2.png,Sarah,,female_white,0.07,,,10,1,29,Yes,,2,2,$1,Female,english,No,White,Chrome,Windows,864,1536,2.8201666666666667,
916,norming,stims/audio_stims/M1_Script2_2.wav,match,stims/face_stims/wmfaces/wFace7.png,Dylan,,male_white,0.91,,,11,1,29,Yes,,2,2,$1,Female,english,No,White,Chrome,Windows,864,1536,2.8201666666666667,
916,norming,stims/audio_stims/M1_Script1_1.wav,mismatch,stims/face_stims/bffaces/bfFace2.png,Keisha,,female_black,0.05,,,12,1,29,Yes,,2,2,$1,Female,english,No,White,Chrome,Windows,864,1536,2.8201666666666667,
916,norming,stims/audio_stims/M2_Script2_2.wav,match,stims/face_stims/bmfaces/bFace7.png,Trevon,,male_black,0.93,,,13,1,29,Yes,,2,2,$1,Female,english,No,White,Chrome,Windows,864,1536,2.8201666666666667,
916,norming,stims/audio_stims/M2_Script1_2.wav,match,stims/face_stims/wmfaces/wFace8.png,Peter,,male_white,0.91,,,14,1,29,Yes,,2,2,$1,Female,english,No,White,Chrome,Windows,864,1536,2.8201666666666667,
916,norming,stims/audio_stims/M1_Script2_1.wav,match,stims/face_stims/bmfaces/bFace2.png,Lamar,,male_black,0.85,,,15,1,29,Yes,,2,2,$1,Female,english,No,White,Chrome,Windows,864,1536,2.8201666666666667,
940,norming,,,,,Margaret,,"[0, 'Margaret']",1,bot_check,,0,26,Yes,,4,2,$0.5,Female,"English, Japanese",No,"Asian, Latino",Chrome,Mac,982,1512,2.304683333333333,
940,norming,stims/audio_stims/M2_Script1_1.wav,mismatch,stims/face_stims/bffaces/bfFace1.png,Tanisha,,female_black,0.13,,,0,0,26,Yes,,4,2,$0.5,Female,"English, Japanese",No,"Asian, Latino",Chrome,Mac,982,1512,2.304683333333333,
940,norming,stims/audio_stims/F1_Script2_2.wav,match,stims/face_stims/wffaces/fFace4.png,Emily,,female_white,0.79,,,1,0,26,Yes,,4,2,$0.5,Female,"English, Japanese",No,"Asian, Latino",Chrome,Mac,982,1512,2.304683333333333,
940,norming,stims/audio_stims/M1_Script2_2.wav,match,stims/face_stims/bmfaces/bFace5.png,Deshawn,,male_black,0.86,,,2,0,26,Yes,,4,2,$0.5,Female,"English, Japanese",No,"Asian, Latino",Chrome,Mac,982,1512,2.304683333333333,
940,norming,stims/audio_stims/F2_Script1_1.wav,mismatch,stims/face_stims/wmfaces/wFace1.png,Hunter,,male_white,0.03,,,3,0,26,Yes,,4,2,$0.5,Female,"English, Japanese",No,"Asian, Latino",Chrome,Mac,982,1512,2.304683333333333,
940,norming,stims/audio_stims/M1_Script2_1.wav,match,stims/face_stims/bmfaces/bFace2.png,Tremayne,,male_black,0.94,,,4,0,26,Yes,,4,2,$0.5,Female,"English, Japanese",No,"Asian, Latino",Chrome,Mac,982,1512,2.304683333333333,
940,norming,stims/audio_stims/F2_Script2_1.wav,mismatch,stims/face_stims/bmfaces/bFace8.png,Deandre,,male_black,0.03,,,5,0,26,Yes,,4,2,$0.5,Female,"English, Japanese",No,"Asian, Latino",Chrome,Mac,982,1512,2.304683333333333,
940,norming,stims/audio_stims/M2_Script2_2.wav,mismatch,stims/face_stims/bffaces/bfFace2.png,Tamika,,female_black,0,,,6,0,26,Yes,,4,2,$0.5,Female,"English, Japanese",No,"Asian, Latino",Chrome,Mac,982,1512,2.304683333333333,
940,norming,stims/audio_stims/F1_Script2_1.wav,mismatch,stims/face_stims/bmfaces/bFace12.png,Jamal,,male_black,0,,,7,0,26,Yes,,4,2,$0.5,Female,"English, Japanese",No,"Asian, Latino",Chrome,Mac,982,1512,2.304683333333333,
940,norming,stims/audio_stims/M1_Script1_2.wav,mismatch,stims/face_stims/wffaces/fFace2.png,Megan,,female_white,0.07,,,8,0,26,Yes,,4,2,$0.5,Female,"English, Japanese",No,"Asian, Latino",Chrome,Mac,982,1512,2.304683333333333,
940,norming,stims/audio_stims/M2_Script2_1.wav,match,stims/face_stims/wmfaces/wFace4.png,Dustin,,male_white,0.86,,,9,0,26,Yes,,4,2,$0.5,Female,"English, Japanese",No,"Asian, Latino",Chrome,Mac,982,1512,2.304683333333333,
940,norming,stims/audio_stims/F2_Script2_2.wav,match,stims/face_stims/bffaces/bfFace4.png,Jada,,female_black,0.97,,,10,0,26,Yes,,4,2,$0.5,Female,"English, Japanese",No,"Asian, Latino",Chrome,Mac,982,1512,2.304683333333333,
940,norming,stims/audio_stims/F1_Script1_2.wav,match,stims/face_stims/wffaces/fFace3.png,Carrie,,female_white,0.93,,,11,0,26,Yes,,4,2,$0.5,Female,"English, Japanese",No,"Asian, Latino",Chrome,Mac,982,1512,2.304683333333333,
940,norming,stims/audio_stims/M1_Script1_1.wav,match,stims/face_stims/wmfaces/wFace6.png,Connor,,male_white,0.84,,,12,0,26,Yes,,4,2,$0.5,Female,"English, Japanese",No,"Asian, Latino",Chrome,Mac,982,1512,2.304683333333333,
940,norming,stims/audio_stims/F2_Script1_2.wav,match,stims/face_stims/bffaces/bfFace3.png,Ebony,,female_black,0.87,,,13,0,26,Yes,,4,2,$0.5,Female,"English, Japanese",No,"Asian, Latino",Chrome,Mac,982,1512,2.304683333333333,
940,norming,stims/audio_stims/F1_Script1_1.wav,mismatch,stims/face_stims/wmfaces/wFace9.png,Ryan,,male_white,0.12,,,14,0,26,Yes,,4,2,$0.5,Female,"English, Japanese",No,"Asian, Latino",Chrome,Mac,982,1512,2.304683333333333,
940,norming,stims/audio_stims/M2_Script1_2.wav,mismatch,stims/face_stims/wffaces/fFace1.png,Rachel,,female_white,0.08,,,15,0,26,Yes,,4,2,$0.5,Female,"English, Japanese",No,"Asian, Latino",Chrome,Mac,982,1512,2.304683333333333,
925,norming,,,,,Barbara,,"[0, 'Barbara']",1,bot_check,,0,31,Yes,,3,2,.75,Other,,no,White,Chrome,Windows,768,1366,3.246266666666666,
925,norming,stims/audio_stims/M1_Script2_2.wav,match,stims/face_stims/wmfaces/wFace6.png,Ryan,,male_white,0.81,,,0,0,31,Yes,,3,2,.75,Other,,no,White,Chrome,Windows,768,1366,3.246266666666666,
925,norming,stims/audio_stims/M1_Script2_1.wav,mismatch,stims/face_stims/bffaces/bfFace3.png,Tanisha,,female_black,0.12,,,1,0,31,Yes,,3,2,.75,Other,,no,White,Chrome,Windows,768,1366,3.246266666666666,
925,norming,stims/audio_stims/F1_Script2_2.wav,mismatch,stims/face_stims/wmfaces/wFace7.png,Ethan,,male_white,0.47,,,2,0,31,Yes,,3,2,.75,Other,,no,White,Chrome,Windows,768,1366,3.246266666666666,
925,norming,stims/audio_stims/F2_Script2_2.wav,match,stims/face_stims/wffaces/fFace3.png,Allison,,female_white,0.76,,,3,0,31,Yes,,3,2,.75,Other,,no,White,Chrome,Windows,768,1366,3.246266666666666,
925,norming,stims/audio_stims/M2_Script2_2.wav,mismatch,stims/face_stims/bffaces/bfFace5.png,Tamika,,female_black,0.36,,,4,0,31,Yes,,3,2,.75,Other,,no,White,Chrome,Windows,768,1366,3.246266666666666,
925,norming,stims/audio_stims/F2_Script1_1.wav,match,stims/face_stims/bffaces/bfFace6.png,Ebony,,female_black,0.73,,,5,0,31,Yes,,3,2,.75,Other,,no,White,Chrome,Windows,768,1366,3.246266666666666,
925,norming,stims/audio_stims/M1_Script1_1.wav,mismatch,stims/face_stims/wffaces/fFace1.png,Carrie,,female_white,0.16,,,6,0,31,Yes,,3,2,.75,Other,,no,White,Chrome,Windows,768,1366,3.246266666666666,
925,norming,stims/audio_stims/F2_Script2_1.wav,mismatch,stims/face_stims/bmfaces/bFace2.png,Deshawn,,male_black,0.11,,,7,0,31,Yes,,3,2,.75,Other,,no,White,Chrome,Windows,768,1366,3.246266666666666,
925,norming,stims/audio_stims/M1_Script1_2.wav,mismatch,stims/face_stims/wffaces/fFace4.png,Rebecca,,female_white,0.06,,,8,0,31,Yes,,3,2,.75,Other,,no,White,Chrome,Windows,768,1366,3.246266666666666,
925,norming,stims/audio_stims/F1_Script1_1.wav,mismatch,stims/face_stims/bmfaces/bFace10.png,Rasheed,,male_black,0.26,,,9,0,31,Yes,,3,2,.75,Other,,no,White,Chrome,Windows,768,1366,3.246266666666666,
925,norming,stims/audio_stims/M2_Script1_1.wav,match,stims/face_stims/bmfaces/bFace3.png,Jermaine,,male_black,0.64,,,10,0,31,Yes,,3,2,.75,Other,,no,White,Chrome,Windows,768,1366,3.246266666666666,
925,norming,stims/audio_stims/M2_Script1_2.wav,match,stims/face_stims/bmfaces/bFace6.png,Tyrone,,male_black,0.52,,,11,0,31,Yes,,3,2,.75,Other,,no,White,Chrome,Windows,768,1366,3.246266666666666,
925,norming,stims/audio_stims/F1_Script1_2.wav,mismatch,stims/face_stims/wmfaces/wFace9.png,Dylan,,male_white,0.25,,,12,0,31,Yes,,3,2,.75,Other,,no,White,Chrome,Windows,768,1366,3.246266666666666,
925,norming,stims/audio_stims/M2_Script2_1.wav,match,stims/face_stims/wmfaces/wFace1.png,Paul,,male_white,0.77,,,13,0,31,Yes,,3,2,.75,Other,,no,White,Chrome,Windows,768,1366,3.246266666666666,
925,norming,stims/audio_stims/F2_Script1_2.wav,match,stims/face_stims/bffaces/bfFace4.png,Jada,,female_black,0.76,,,14,0,31,Yes,,3,2,.75,Other,,no,White,Chrome,Windows,768,1366,3.246266666666666,
925,norming,stims/audio_stims/F1_Script2_1.wav,match,stims/face_stims/wffaces/fFace2.png,Megan,,female_white,0.89,,,15,0,31,Yes,,3,2,.75,Other,,no,White,Chrome,Windows,768,1366,3.246266666666666,
920,norming,,,,,Mary,,"[0, 'Mary']",1,bot_check,,2,24,No,na,3,2,$.50,Female,English,no,AA,Safari,Mac,800,1280,3.1325666666666665,
920,norming,stims/audio_stims/M2_Script1_2.wav,match,stims/face_stims/wmfaces/wFace3.png,Jack,,male_white,0.84,,,0,2,24,No,na,3,2,$.50,Female,English,no,AA,Safari,Mac,800,1280,3.1325666666666665,
920,norming,stims/audio_stims/F2_Script2_1.wav,mismatch,stims/face_stims/bmfaces/bFace5.png,Marquis,,male_black,0.01,,,1,2,24,No,na,3,2,$.50,Female,English,no,AA,Safari,Mac,800,1280,3.1325666666666665,
920,norming,stims/audio_stims/M1_Script2_1.wav,mismatch,stims/face_stims/wffaces/fFace3.png,Jill,,female_white,0.01,,,2,2,24,No,na,3,2,$.50,Female,English,no,AA,Safari,Mac,800,1280,3.1325666666666665,
920,norming,stims/audio_stims/F1_Script1_2.wav,match,stims/face_stims/bffaces/bfFace4.png,Tanisha,,female_black,0.55,,,3,2,24,No,na,3,2,$.50,Female,English,no,AA,Safari,Mac,800,1280,3.1325666666666665,
920,norming,stims/audio_stims/F1_Script1_1.wav,mismatch,stims/face_stims/bmfaces/bFace3.png,Lamar,,male_black,0,,,4,2,24,No,na,3,2,$.50,Female,English,no,AA,Safari,Mac,800,1280,3.1325666666666665,
920,norming,stims/audio_stims/F2_Script1_2.wav,match,stims/face_stims/wffaces/fFace4.png,Lauren,,female_white,0.84,,,5,2,24,No,na,3,2,$.50,Female,English,no,AA,Safari,Mac,800,1280,3.1325666666666665,
920,norming,stims/audio_stims/M1_Script1_1.wav,match,stims/face_stims/bmfaces/bFace6.png,Tyrone,,male_black,0.59,,,6,2,24,No,na,3,2,$.50,Female,English,no,AA,Safari,Mac,800,1280,3.1325666666666665,
920,norming,stims/audio_stims/F2_Script1_1.wav,match,stims/face_stims/wffaces/fFace1.png,Carrie,,female_white,0.79,,,7,2,24,No,na,3,2,$.50,Female,English,no,AA,Safari,Mac,800,1280,3.1325666666666665,
920,norming,stims/audio_stims/F2_Script2_2.wav,mismatch,stims/face_stims/wmfaces/wFace4.png,Logan,,male_white,0,,,8,2,24,No,na,3,2,$.50,Female,English,no,AA,Safari,Mac,800,1280,3.1325666666666665,
920,norming,stims/audio_stims/F1_Script2_1.wav,match,stims/face_stims/bffaces/bfFace1.png,Malika,,female_black,0.61,,,9,2,24,No,na,3,2,$.50,Female,English,no,AA,Safari,Mac,800,1280,3.1325666666666665,
920,norming,stims/audio_stims/M2_Script2_2.wav,match,stims/face_stims/bmfaces/bFace7.png,Marcellus,,male_black,0.91,,,10,2,24,No,na,3,2,$.50,Female,English,no,AA,Safari,Mac,800,1280,3.1325666666666665,
920,norming,stims/audio_stims/M1_Script1_2.wav,mismatch,stims/face_stims/bffaces/bfFace2.png,Tamika,,female_black,0.01,,,11,2,24,No,na,3,2,$.50,Female,English,no,AA,Safari,Mac,800,1280,3.1325666666666665,
920,norming,stims/audio_stims/M2_Script2_1.wav,mismatch,stims/face_stims/wffaces/fFace2.png,Laurie,,female_white,0.01,,,12,2,24,No,na,3,2,$.50,Female,English,no,AA,Safari,Mac,800,1280,3.1325666666666665,
920,norming,stims/audio_stims/M1_Script2_2.wav,mismatch,stims/face_stims/bffaces/bfFace6.png,Ebony,,female_black,0.02,,,13,2,24,No,na,3,2,$.50,Female,English,no,AA,Safari,Mac,800,1280,3.1325666666666665,
920,norming,stims/audio_stims/F1_Script2_2.wav,mismatch,stims/face_stims/wmfaces/wFace6.png,Ian,,male_white,0.01,,,14,2,24,No,na,3,2,$.50,Female,English,no,AA,Safari,Mac,800,1280,3.1325666666666665,
920,norming,stims/audio_stims/M2_Script1_1.wav,match,stims/face_stims/wmfaces/wFace5.png,Connor,,male_white,0.7,,,15,2,24,No,na,3,2,$.50,Female,English,no,AA,Safari,Mac,800,1280,3.1325666666666665,
924,norming,,,,,Susan,,"[0, 'Susan']",1,bot_check,,0,26,Yes,Had a lot of fun!,1,2,80 cents,Male,English,No bugs,Asian,Chrome,Windows,864,1536,2.024466666666666,
924,norming,stims/audio_stims/F2_Script2_1.wav,mismatch,stims/face_stims/wmfaces/wFace9.png,Ethan,,male_white,0,,,0,0,26,Yes,Had a lot of fun!,1,2,80 cents,Male,English,No bugs,Asian,Chrome,Windows,864,1536,2.024466666666666,
924,norming,stims/audio_stims/M1_Script2_1.wav,mismatch,stims/face_stims/bffaces/bfFace5.png,Tanisha,,female_black,0,,,1,0,26,Yes,Had a lot of fun!,1,2,80 cents,Male,English,No bugs,Asian,Chrome,Windows,864,1536,2.024466666666666,
924,norming,stims/audio_stims/F2_Script1_2.wav,match,stims/face_stims/wffaces/fFace4.png,Laurie,,female_white,0.81,,,2,0,26,Yes,Had a lot of fun!,1,2,80 cents,Male,English,No bugs,Asian,Chrome,Windows,864,1536,2.024466666666666,
924,norming,stims/audio_stims/F1_Script1_2.wav,match,stims/face_stims/bffaces/bfFace3.png,Shaniqua,,female_black,0.6,,,3,0,26,Yes,Had a lot of fun!,1,2,80 cents,Male,English,No bugs,Asian,Chrome,Windows,864,1536,2.024466666666666,
924,norming,stims/audio_stims/M2_Script1_2.wav,match,stims/face_stims/bmfaces/bFace11.png,Marcellus,,male_black,0.14,,,4,0,26,Yes,Had a lot of fun!,1,2,80 cents,Male,English,No bugs,Asian,Chrome,Windows,864,1536,2.024466666666666,
924,norming,stims/audio_stims/F2_Script2_2.wav,match,stims/face_stims/bffaces/bfFace6.png,Tiara,,female_black,0.77,,,5,0,26,Yes,Had a lot of fun!,1,2,80 cents,Male,English,No bugs,Asian,Chrome,Windows,864,1536,2.024466666666666,
924,norming,stims/audio_stims/M2_Script1_1.wav,mismatch,stims/face_stims/bffaces/bfFace1.png,Latoya,,female_black,0,,,6,0,26,Yes,Had a lot of fun!,1,2,80 cents,Male,English,No bugs,Asian,Chrome,Windows,864,1536,2.024466666666666,
924,norming,stims/audio_stims/M2_Script2_1.wav,match,stims/face_stims/wmfaces/wFace12.png,Peter,,male_white,0.93,,,7,0,26,Yes,Had a lot of fun!,1,2,80 cents,Male,English,No bugs,Asian,Chrome,Windows,864,1536,2.024466666666666,
924,norming,stims/audio_stims/F2_Script1_1.wav,mismatch,stims/face_stims/bmfaces/bFace2.png,Deion,,male_black,0,,,8,0,26,Yes,Had a lot of fun!,1,2,80 cents,Male,English,No bugs,Asian,Chrome,Windows,864,1536,2.024466666666666,
924,norming,stims/audio_stims/M1_Script1_1.wav,match,stims/face_stims/wmfaces/wFace4.png,Cody,,male_white,0.76,,,9,0,26,Yes,Had a lot of fun!,1,2,80 cents,Male,English,No bugs,Asian,Chrome,Windows,864,1536,2.024466666666666,
924,norming,stims/audio_stims/F1_Script2_2.wav,match,stims/face_stims/wffaces/fFace2.png,Megan,,female_white,0.99,,,10,0,26,Yes,Had a lot of fun!,1,2,80 cents,Male,English,No bugs,Asian,Chrome,Windows,864,1536,2.024466666666666,
924,norming,stims/audio_stims/M1_Script1_2.wav,match,stims/face_stims/bmfaces/bFace6.png,Rasheed,,male_black,0.98,,,11,0,26,Yes,Had a lot of fun!,1,2,80 cents,Male,English,No bugs,Asian,Chrome,Windows,864,1536,2.024466666666666,
924,norming,stims/audio_stims/M2_Script2_2.wav,mismatch,stims/face_stims/wffaces/fFace3.png,Allison,,female_white,0,,,12,0,26,Yes,Had a lot of fun!,1,2,80 cents,Male,English,No bugs,Asian,Chrome,Windows,864,1536,2.024466666666666,
924,norming,stims/audio_stims/F1_Script1_1.wav,mismatch,stims/face_stims/bmfaces/bFace3.png,Deandre,,male_black,0,,,13,0,26,Yes,Had a lot of fun!,1,2,80 cents,Male,English,No bugs,Asian,Chrome,Windows,864,1536,2.024466666666666,
924,norming,stims/audio_stims/M1_Script2_2.wav,mismatch,stims/face_stims/wffaces/fFace1.png,Meredith,,female_white,0,,,14,0,26,Yes,Had a lot of fun!,1,2,80 cents,Male,English,No bugs,Asian,Chrome,Windows,864,1536,2.024466666666666,
924,norming,stims/audio_stims/F1_Script2_1.wav,mismatch,stims/face_stims/wmfaces/wFace11.png,Jack,,male_white,0,,,15,0,26,Yes,Had a lot of fun!,1,2,80 cents,Male,English,No bugs,Asian,Chrome,Windows,864,1536,2.024466666666666,
966,norming,,,,,Linda,,"[0, 'Linda']",1,bot_check,,1,40,Yes,,2,1,50,Female,English,no,White,Chrome,Windows,720,1280,3.1110166666666665,
966,norming,stims/audio_stims/F1_Script2_2.wav,match,stims/face_stims/bffaces/bfFace4.png,Shante,,female_black,0.13,,,0,1,40,Yes,,2,1,50,Female,English,no,White,Chrome,Windows,720,1280,3.1110166666666665,
966,norming,stims/audio_stims/F2_Script2_2.wav,match,stims/face_stims/bffaces/bfFace6.png,Tanisha,,female_black,0.06,,,1,1,40,Yes,,2,1,50,Female,English,no,White,Chrome,Windows,720,1280,3.1110166666666665,
966,norming,stims/audio_stims/M2_Script2_2.wav,match,stims/face_stims/bmfaces/bFace11.png,Tyree,,male_black,0.3,,,2,1,40,Yes,,2,1,50,Female,English,no,White,Chrome,Windows,720,1280,3.1110166666666665,
966,norming,stims/audio_stims/M2_Script2_1.wav,mismatch,stims/face_stims/bffaces/bfFace1.png,Ebony,,female_black,0.01,,,3,1,40,Yes,,2,1,50,Female,English,no,White,Chrome,Windows,720,1280,3.1110166666666665,
966,norming,stims/audio_stims/F1_Script2_1.wav,mismatch,stims/face_stims/wmfaces/wFace7.png,Dustin,,male_white,0,,,4,1,40,Yes,,2,1,50,Female,English,no,White,Chrome,Windows,720,1280,3.1110166666666665,
966,norming,stims/audio_stims/M1_Script1_2.wav,mismatch,stims/face_stims/wffaces/fFace2.png,Rebecca,,female_white,0.01,,,5,1,40,Yes,,2,1,50,Female,English,no,White,Chrome,Windows,720,1280,3.1110166666666665,
966,norming,stims/audio_stims/M2_Script1_2.wav,match,stims/face_stims/wmfaces/wFace12.png,Ryan,,male_white,0.67,,,6,1,40,Yes,,2,1,50,Female,English,no,White,Chrome,Windows,720,1280,3.1110166666666665,
966,norming,stims/audio_stims/F2_Script1_2.wav,match,stims/face_stims/wffaces/fFace1.png,Samantha,,female_white,0.8,,,7,1,40,Yes,,2,1,50,Female,English,no,White,Chrome,Windows,720,1280,3.1110166666666665,
966,norming,stims/audio_stims/M2_Script1_1.wav,mismatch,stims/face_stims/wffaces/fFace4.png,Laurie,,female_white,0.01,,,8,1,40,Yes,,2,1,50,Female,English,no,White,Chrome,Windows,720,1280,3.1110166666666665,
966,norming,stims/audio_stims/F1_Script1_1.wav,mismatch,stims/face_stims/bmfaces/bFace5.png,Deandre,,male_black,0.01,,,9,1,40,Yes,,2,1,50,Female,English,no,White,Chrome,Windows,720,1280,3.1110166666666665,
966,norming,stims/audio_stims/M1_Script2_1.wav,mismatch,stims/face_stims/bffaces/bfFace2.png,Jasmine,,female_black,0.01,,,10,1,40,Yes,,2,1,50,Female,English,no,White,Chrome,Windows,720,1280,3.1110166666666665,
966,norming,stims/audio_stims/M1_Script2_2.wav,match,stims/face_stims/bmfaces/bFace7.png,Marquis,,male_black,0.22,,,11,1,40,Yes,,2,1,50,Female,English,no,White,Chrome,Windows,720,1280,3.1110166666666665,
966,norming,stims/audio_stims/F2_Script2_1.wav,mismatch,stims/face_stims/bmfaces/bFace10.png,Marcellus,,male_black,0,,,12,1,40,Yes,,2,1,50,Female,English,no,White,Chrome,Windows,720,1280,3.1110166666666665,
966,norming,stims/audio_stims/F2_Script1_1.wav,mismatch,stims/face_stims/wmfaces/wFace2.png,Roger,,male_white,0.01,,,13,1,40,Yes,,2,1,50,Female,English,no,White,Chrome,Windows,720,1280,3.1110166666666665,
966,norming,stims/audio_stims/M1_Script1_1.wav,match,stims/face_stims/wmfaces/wFace1.png,Peter,,male_white,0.67,,,14,1,40,Yes,,2,1,50,Female,English,no,White,Chrome,Windows,720,1280,3.1110166666666665,
966,norming,stims/audio_stims/F1_Script1_2.wav,match,stims/face_stims/wffaces/fFace3.png,Megan,,female_white,0.71,,,15,1,40,Yes,,2,1,50,Female,English,no,White,Chrome,Windows,720,1280,3.1110166666666665,
